0,0.5,0,0.866025
50.3,-0.431216,0.357535,0.828385
50.4,-0.439089,0.337824,0.832512
50.5,-0.446547,0.317669,0.83647
50.6,-0.453574,0.29709,0.840243
50.7,-0.460154,0.276108,0.843815
50.8,-0.466273,0.254746,0.847168
50.9,-0.471917,0.233031,0.850288
51,-0.477073,0.210989,0.853162
51.1,-0.481729,0.188647,0.855774
51.2,-0.485872,0.166034,0.858115
51.3,-0.489494,0.143182,0.860171
51.4,-0.492585,0.120122,0.861935
51.5,-0.495137,0.0968853,0.863396
51.6,-0.497143,0.0735063,0.864549
51.7,-0.4986,0.0500187,0.865388
51.8,-0.499502,0.026457,0.865909
51.9,-0.499848,0.00285603,0.866109
52,-0.499636,-0.0207491,0.865987
52.1,-0.498867,-0.0443235,0.865544
52.2,-0.497544,-0.067832,0.864783
52.3,-0.495669,-0.0912403,0.863706
52.4,-0.493248,-0.114514,0.862318
52.5,-0.490286,-0.13762,0.860628
52.6,-0.486791,-0.160525,0.858642
52.7,-0.482772,-0.183198,0.85637
52.8,-0.478239,-0.205608,0.853823
52.9,-0.473202,-0.227725,0.851012
53,-0.467674,-0.249521,0.84795
53.1,-0.461668,-0.27097,0.844653
53.2,-0.455197,-0.292045,0.841133
53.3,-0.448277,-0.312724,0.837408
53.4,-0.440921,-0.332983,0.833493
53.5,-0.433146,-0.352802,0.829407
53.6,-0.424969,-0.372162,0.825165
53.7,-0.416404,-0.391045,0.820787
53.8,-0.40747,-0.409437,0.81629
53.9,-0.398183,-0.427321,0.811694
54,-0.388559,-0.444687,0.807016
54.1,-0.378617,-0.461522,0.802276
54.2,-0.368372,-0.477817,0.797492
54.3,-0.35784,-0.493564,0.792682
54.4,-0.34704,-0.508756,0.787865
54.5,-0.335985,-0.523387,0.783058
54.6,-0.324692,-0.537453,0.778279
54.7,-0.313177,-0.550951,0.773546
54.8,-0.301453,-0.563879,0.768873
54.9,-0.289536,-0.576235,0.764279
55,-0.277438,-0.588018,0.759778
55.1,-0.265173,-0.599229,0.755386
55.2,-0.252754,-0.609869,0.751116
55.3,-0.240193,-0.61994,0.746982
55.4,-0.227501,-0.629442,0.742998
55.5,-0.214689,-0.63838,0.739175
55.6,-0.201767,-0.646755,0.735526
55.7,-0.188746,-0.65457,0.732061
55.8,-0.175634,-0.661829,0.72879
55.9,-0.162441,-0.668535,0.725723
56,-0.149174,-0.67469,0.722869
56.1,-0.135842,-0.680299,0.720236
56.2,-0.122452,-0.685365,0.717831
56.3,-0.10901,-0.689889,0.71566
56.4,-0.095524,-0.693876,0.713731
56.5,-0.0819997,-0.697327,0.712047
56.6,-0.0684432,-0.700246,0.710613
56.7,-0.0548602,-0.702634,0.709434
56.8,-0.0412562,-0.704492,0.708512
56.9,-0.0276367,-0.705822,0.70785
57,-0.0140068,-0.706626,0.707449
57.1,-0.000371648,-0.706903,0.70731
57.2,0.0132636,-0.706654,0.707435
57.3,0.0268939,-0.705879,0.707822
57.4,0.0405141,-0.704577,0.708471
57.5,0.054119,-0.702746,0.709379
57.6,0.0677032,-0.700387,0.710545
57.7,0.0812612,-0.697497,0.711965
57.8,0.0947873,-0.694074,0.713636
57.9,0.108275,-0.690116,0.715553
58,0.121719,-0.68562,0.717711
58.1,0.135113,-0.680584,0.720104
58.2,0.148448,-0.675004,0.722726
58.3,0.161718,-0.668878,0.725568
58.4,0.174916,-0.662202,0.728624
58.5,0.188032,-0.654973,0.731884
58.6,0.201058,-0.647187,0.73534
58.7,0.213985,-0.638842,0.73898
58.8,0.226803,-0.629935,0.742793
58.9,0.239502,-0.620463,0.74677
59,0.25207,-0.610423,0.750896
59.1,0.264497,-0.599813,0.755159
59.2,0.27677,-0.588633,0.759546
59.3,0.288877,-0.57688,0.764042
59.4,0.300804,-0.564555,0.768631
59.5,0.312538,-0.551659,0.7733
59.6,0.324065,-0.538191,0.778031
59.7,0.335369,-0.524155,0.782808
59.8,0.346436,-0.509554,0.787614
59.9,0.357251,-0.494392,0.792432
60,0.367797,-0.478675,0.797243
60.1,0.378057,-0.462409,0.802029
60.2,0.388016,-0.445603,0.806772
60.3,0.397656,-0.428266,0.811454
60.4,0.406962,-0.410409,0.816056
60.5,0.415915,-0.392045,0.820558
60.6,0.424499,-0.373188,0.824943
60.7,0.432697,-0.353853,0.829193
60.8,0.440494,-0.334058,0.833289
60.9,0.447871,-0.313823,0.837214
61,0.454815,-0.293167,0.84095
61.1,0.46131,-0.272112,0.844481
61.2,0.467341,-0.250684,0.847791
61.3,0.472894,-0.228906,0.850866
61.4,0.477957,-0.206806,0.853691
61.5,0.482517,-0.184411,0.856253
61.6,0.486563,-0.161753,0.858541
61.7,0.490086,-0.13886,0.860543
61.8,0.493076,-0.115765,0.86225
61.9,0.495526,-0.0924997,0.863654
62,0.497429,-0.0690986,0.864748
62.1,0.498782,-0.0455954,0.865527
62.2,0.49958,-0.0220246,0.865988
62.3,0.499821,0.00157892,0.866128
62.4,0.499504,0.02518,0.865945
62.5,0.498631,0.0487437,0.865443
62.6,0.497204,0.0722352,0.864621
62.7,0.495226,0.0956198,0.863486
62.8,0.492703,0.118864,0.862041
62.9,0.48964,0.141933,0.860295
63,0.486047,0.164796,0.858255
63.1,0.48193,0.187421,0.85593
63.2,0.477302,0.209777,0.853333
63.3,0.472172,0.231835,0.850474
63.4,0.466553,0.253568,0.847368
63.5,0.460459,0.274947,0.844027
63.6,0.453902,0.295949,0.840468
63.7,0.446899,0.316549,0.836707
63.8,0.439463,0.336727,0.832759
63.9,0.431612,0.35646,0.828642
64,0.42336,0.375731,0.824374
64.1,0.414725,0.394522,0.819973
64.2,0.405724,0.412819,0.815456
64.3,0.396372,0.430606,0.810844
64.4,0.386688,0.447872,0.806154
64.5,0.376687,0.464605,0.801404
64.6,0.366387,0.480798,0.796614
64.7,0.355804,0.49644,0.791802
64.8,0.344954,0.511526,0.786986
64.9,0.333854,0.526051,0.782184
65,0.322518,0.54001,0.777413
65.1,0.310963,0.553401,0.77269
65.2,0.299202,0.56622,0.768032
65.3,0.287249,0.578468,0.763455
65.4,0.275119,0.590143,0.758974
65.5,0.262825,0.601246,0.754604
65.6,0.250378,0.611778,0.750359
65.7,0.237791,0.621741,0.746253
65.8,0.225076,0.631137,0.742299
65.9,0.212242,0.639968,0.738508
66,0.199301,0.648236,0.734894
66.1,0.186262,0.655946,0.731465
66.2,0.173135,0.6631,0.728232
66.3,0.159927,0.669702,0.725206
66.4,0.146647,0.675753,0.722393
66.5,0.133304,0.681259,0.719803
66.6,0.119903,0.686222,0.717442
66.7,0.106453,0.690644,0.715317
66.8,0.0929589,0.69453,0.713433
66.9,0.0794281,0.69788,0.711797
67,0.0658662,0.700698,0.710411
67.1,0.0522788,0.702985,0.709281
67.2,0.0386715,0.704743,0.708408
67.3,0.0250496,0.705973,0.707795
67.4,0.0114183,0.706677,0.707444
67.5,-0.00221727,0.706854,0.707356
67.6,-0.015852,0.706505,0.70753
67.7,-0.0294808,0.70563,0.707967
67.8,-0.0430985,0.704228,0.708665
67.9,-0.0566998,0.702297,0.709622
68,-0.0702795,0.699837,0.710837
68.1,-0.0838318,0.696846,0.712305
68.2,-0.0973511,0.693321,0.714023
68.3,-0.110831,0.689261,0.715986
68.4,-0.124266,0.684663,0.718189
68.5,-0.137649,0.679523,0.720625
68.6,-0.150972,0.67384,0.723289
68.7,-0.164229,0.667609,0.726173
68.8,-0.177412,0.660828,0.729268
68.9,-0.190511,0.653493,0.732566
69,-0.203519,0.645601,0.736057
69.1,-0.216426,0.637149,0.73973
69.2,-0.229222,0.628134,0.743576
69.3,-0.241896,0.618554,0.747581
69.4,-0.254439,0.608405,0.751734
69.5,-0.266837,0.597687,0.756021
69.6,-0.279079,0.586398,0.760429
69.7,-0.291152,0.574536,0.764944
69.8,-0.303043,0.562102,0.769549
69.9,-0.314739,0.549096,0.774231
70,-0.326224,0.53552,0.778971
70.1,-0.337484,0.521376,0.783755
70.2,-0.348504,0.506668,0.788564
70.3,-0.359268,0.4914,0.793381
70.4,-0.36976,0.475577,0.798188
70.5,-0.379964,0.459208,0.802967
70.6,-0.389863,0.4423,0.807699
70.7,-0.39944,0.424863,0.812366
70.8,-0.408679,0.406908,0.81695
70.9,-0.417563,0.388449,0.821431
71,-0.426074,0.3695,0.825791
71.1,-0.434196,0.350076,0.830012
71.2,-0.441913,0.330196,0.834076
71.3,-0.449209,0.309879,0.837965
71.4,-0.456068,0.289146,0.841663
71.5,-0.462475,0.268018,0.845153
71.6,-0.468415,0.246522,0.848419
71.7,-0.473875,0.224681,0.851447
71.8,-0.478842,0.202523,0.854222
71.9,-0.483304,0.180077,0.856732
72,-0.487251,0.157371,0.858965
72.1,-0.490671,0.134438,0.860911
72.2,-0.493558,0.111309,0.86256
72.3,-0.495904,0.0880159,0.863905
72.4,-0.497702,0.0645935,0.864939
72.5,-0.498948,0.0410755,0.865658
72.6,-0.499639,0.0174966,0.866057
72.7,-0.499773,-0.00610818,0.866135
72.8,-0.49935,-0.0297039,0.865891
72.9,-0.498371,-0.0532555,0.865327
73,-0.496838,-0.0767282,0.864445
73.1,-0.494755,-0.100087,0.86325
73.2,-0.492127,-0.1233,0.861747
73.3,-0.488962,-0.146331,0.859944
73.4,-0.485268,-0.16915,0.857848
73.5,-0.481052,-0.191725,0.855471
73.6,-0.476327,-0.214025,0.852823
73.7,-0.471102,-0.236022,0.849916
73.8,-0.465391,-0.257687,0.846763
73.9,-0.459207,-0.278996,0.84338
74,-0.452564,-0.299921,0.839782
74.1,-0.445477,-0.320441,0.835983
74.2,-0.43796,-0.340534,0.832002
74.3,-0.430031,-0.36018,0.827855
74.4,-0.421704,-0.379359,0.823561
74.5,-0.412998,-0.398056,0.819136
74.6,-0.403928,-0.416255,0.814601
74.7,-0.394511,-0.433942,0.809972
74.8,-0.384765,-0.451106,0.80527
74.9,-0.374706,-0.467736,0.800512
75,-0.36435,-0.483822,0.795717
75.1,-0.353715,-0.499358,0.790903
75.2,-0.342816,-0.514336,0.786089
75.3,-0.331669,-0.528752,0.781292
75.4,-0.32029,-0.542601,0.776529
75.5,-0.308694,-0.555882,0.771818
75.6,-0.296896,-0.568591,0.767175
75.7,-0.284908,-0.580728,0.762616
75.8,-0.272746,-0.592292,0.758155
75.9,-0.260421,-0.603285,0.753809
76,-0.247947,-0.613707,0.749591
76.1,-0.235334,-0.62356,0.745513
76.2,-0.222595,-0.632847,0.74159
76.3,-0.20974,-0.641569,0.737833
76.4,-0.19678,-0.64973,0.734254
76.5,-0.183723,-0.657332,0.730863
76.6,-0.170579,-0.664379,0.72767
76.7,-0.157357,-0.670874,0.724684
76.8,-0.144065,-0.67682,0.721914
76.9,-0.13071,-0.68222,0.719368
77,-0.117299,-0.687078,0.717053
77.1,-0.10384,-0.691397,0.714974
77.2,-0.0903383,-0.695178,0.713138
77.3,-0.076801,-0.698425,0.71155
77.4,-0.0632338,-0.70114,0.710214
77.5,-0.0496421,-0.703325,0.709133
77.6,-0.0360316,-0.704981,0.708311
77.7,-0.0224074,-0.706109,0.707749
77.8,-0.00877492,-0.706711,0.707448
77.9,0.00486087,-0.706786,0.707411
78,0.0184948,-0.706335,0.707636
78.1,0.0321219,-0.705357,0.708124
78.2,0.0457368,-0.703852,0.708872
78.3,0.0593344,-0.701819,0.70988
78.4,0.0729091,-0.699256,0.711143
78.5,0.0864555,-0.696162,0.71266
78.6,0.0999677,-0.692533,0.714426
78.7,0.11344,-0.688369,0.716436
78.8,0.126865,-0.683665,0.718684
78.9,0.140236,-0.67842,0.721165
79,0.153547,-0.672631,0.723872
79.1,0.16679,-0.666293,0.726797
79.2,0.179957,-0.659404,0.729932
79.3,0.19304,-0.651961,0.733268
79.4,0.206029,-0.643961,0.736795
79.5,0.218914,-0.6354,0.740502
79.6,0.231687,-0.626275,0.744379
79.7,0.244337,-0.616584,0.748414
79.8,0.256852,-0.606325,0.752594
79.9,0.26922,-0.595496,0.756905
80,0.28143,-0.584095,0.761335
80.1,0.293469,-0.572122,0.765868
80.2,0.305323,-0.559576,0.770489
80.3,0.316978,-0.546459,0.775182
80.4,0.32842,-0.532772,0.779932
80.5,0.339634,-0.518518,0.784721
80.6,0.350605,-0.503701,0.789533
80.7,0.361317,-0.488324,0.794348
80.8,0.371754,-0.472395,0.799151
80.9,0.3819,-0.45592,0.803922
81,0.391737,-0.438908,0.808642
81.1,0.401249,-0.421369,0.813294
81.2,0.410419,-0.403316,0.817858
81.3,0.419231,-0.38476,0.822317
81.4,0.427667,-0.365717,0.826651
81.5,0.435712,-0.346204,0.830842
81.6,0.443347,-0.326238,0.834873
81.7,0.450559,-0.305838,0.838725
81.8,0.45733,-0.285026,0.842383
81.9,0.463646,-0.263826,0.84583
82,0.469493,-0.24226,0.84905
82.1,0.474858,-0.220356,0.852029
82.2,0.479727,-0.19814,0.854753
82.3,0.484089,-0.175642,0.85721
82.4,0.487933,-0.15289,0.859387
82.5,0.49125,-0.129917,0.861275
82.6,0.494031,-0.106754,0.862866
82.7,0.49627,-0.0834338,0.86415
82.8,0.49796,-0.0599909,0.865122
82.9,0.499098,-0.0364592,0.865778
83,0.49968,-0.0128734,0.866114
83.1,0.499705,0.0107314,0.866129
83.2,0.499172,0.0343203,0.865823
83.3,0.498084,0.0578583,0.865196
83.4,0.496443,0.0813105,0.864253
83.5,0.494253,0.104643,0.862997
83.6,0.49152,0.127821,0.861435
83.7,0.488251,0.150813,0.859574
83.8,0.484453,0.173585,0.857422
83.9,0.480137,0.196108,0.854991
84,0.475313,0.21835,0.852292
84.1,0.469992,0.240283,0.849336
84.2,0.464188,0.26188,0.846138
84.3,0.457913,0.283114,0.842711
84.4,0.451181,0.303961,0.839073
84.5,0.444009,0.324399,0.835238
84.6,0.43641,0.344404,0.831223
84.7,0.428402,0.363959,0.827046
84.8,0.42,0.383045,0.822725
84.9,0.411221,0.401644,0.818278
85,0.402082,0.419743,0.813723
85.1,0.3926,0.437328,0.80908
85.2,0.382791,0.454387,0.804365
85.3,0.372672,0.470911,0.799599
85.4,0.362261,0.486889,0.7948
85.5,0.351573,0.502315,0.789985
85.6,0.340624,0.517183,0.785173
85.7,0.329431,0.531487,0.780382
85.8,0.318008,0.545225,0.775629
85.9,0.306372,0.558393,0.770931
86,0.294535,0.570989,0.766303
86.1,0.282512,0.583013,0.761763
86.2,0.270317,0.594465,0.757324
86.3,0.257962,0.605345,0.753002
86.4,0.24546,0.615655,0.748811
86.5,0.232822,0.625397,0.744764
86.6,0.220059,0.634572,0.740873
86.7,0.207183,0.643183,0.737151
86.8,0.194203,0.651233,0.733608
86.9,0.181128,0.658726,0.730256
87,0.167968,0.665663,0.727103
87.1,0.154732,0.67205,0.72416
87.2,0.141426,0.677888,0.721434
87.3,0.12806,0.683181,0.718933
87.4,0.114639,0.687933,0.716664
87.5,0.101171,0.692145,0.714633
87.6,0.0876621,0.69582,0.712846
87.7,0.0741185,0.698962,0.711307
87.8,0.0605459,0.701572,0.710021
87.9,0.0469501,0.703652,0.708992
88,0.0333365,0.705204,0.708221
88.1,0.0197103,0.706228,0.70771
88.2,0.00607674,0.706725,0.707462
88.3,-0.00755909,0.706696,0.707477
88.4,-0.0211921,0.706141,0.707754
88.5,-0.0348171,0.705059,0.708293
88.6,-0.0484291,0.70345,0.709093
88.7,-0.0620225,0.701312,0.710151
88.8,-0.0755921,0.698644,0.711465
88.9,-0.0891322,0.695443,0.713032
89,-0.102637,0.691709,0.714846
89.1,-0.1161,0.687438,0.716903
89.2,-0.129515,0.682627,0.719198
89.3,-0.142875,0.677274,0.721724
89.4,-0.156173,0.671376,0.724475
89.5,-0.169402,0.664929,0.727442
89.6,-0.182552,0.657931,0.730617
89.7,-0.195617,0.650377,0.733991
89.8,-0.208586,0.642266,0.737554
89.9,-0.22145,0.633593,0.741296
90,-0.234199,0.624356,0.745205
90.1,-0.246823,0.614552,0.749269
90.2,-0.259309,0.60418,0.753475
90.3,-0.271647,0.593237,0.757811
90.4,-0.283824,0.581723,0.762262
90.5,-0.295826,0.569636,0.766813
90.6,-0.307641,0.556977,0.771449
90.7,-0.319255,0.543746,0.776155
90.8,-0.330653,0.529947,0.780913
90.9,-0.34182,0.51558,0.785707
91,-0.35274,0.500651,0.790521
91.1,-0.363398,0.485164,0.795335
91.2,-0.373778,0.469126,0.800132
91.3,-0.383863,0.452544,0.804893
91.4,-0.393637,0.435426,0.809601
91.5,-0.403082,0.417785,0.814236
91.6,-0.412182,0.39963,0.818781
91.7,-0.42092,0.380977,0.823215
91.8,-0.429279,0.36184,0.827521
91.9,-0.437243,0.342235,0.831682
92,-0.444795,0.322181,0.835678
92.1,-0.451919,0.301698,0.839492
92.2,-0.4586,0.280808,0.843109
92.3,-0.464824,0.259533,0.846511
92.4,-0.470576,0.237899,0.849684
92.5,-0.475842,0.215931,0.852613
92.6,-0.48061,0.193657,0.855284
92.7,-0.484869,0.171106,0.857685
92.8,-0.488609,0.148309,0.859806
92.9,-0.491819,0.125296,0.861635
93,-0.494493,0.1021,0.863164
93.1,-0.496622,0.0787535,0.864387
93.2,-0.498202,0.055291,0.865296
93.3,-0.499229,0.0317467,0.865888
93.4,-0.4997,0.00815522,0.86616
93.5,-0.499613,-0.0154483,0.866111
93.6,-0.49897,-0.0390289,0.86574
93.7,-0.497771,-0.0625516,0.86505
93.8,-0.496019,-0.0859816,0.864044
93.9,-0.493721,-0.109285,0.862726
94,-0.49088,-0.132428,0.861104
94.1,-0.487504,-0.155377,0.859184
94.2,-0.483602,-0.178101,0.856977
94.3,-0.479184,-0.200569,0.854491
94.4,-0.474259,-0.222751,0.851739
94.5,-0.468841,-0.244618,0.848734
94.6,-0.462942,-0.266144,0.84549
94.7,-0.456574,-0.287301,0.84202
94.8,-0.449754,-0.308068,0.838341
94.9,-0.442495,-0.32842,0.834469
95,-0.434813,-0.348336,0.830421
95.1,-0.426725,-0.367798,0.826215
95.2,-0.418247,-0.386786,0.821867
95.3,-0.409394,-0.405286,0.817398
95.4,-0.400185,-0.423283,0.812824
95.5,-0.390636,-0.440763,0.808165
95.6,-0.380764,-0.457715,0.80344
95.7,-0.370586,-0.474129,0.798666
95.8,-0.360118,-0.489997,0.793863
95.9,-0.349377,-0.505311,0.789048
96,-0.338378,-0.520066,0.784239
96.1,-0.327138,-0.534257,0.779455
96.2,-0.315672,-0.54788,0.774712
96.3,-0.303994,-0.560933,0.770027
96.4,-0.292119,-0.573414,0.765417
96.5,-0.280061,-0.585324,0.760896
96.6,-0.267832,-0.59666,0.75648
96.7,-0.255447,-0.607426,0.752184
96.8,-0.242917,-0.617621,0.748021
96.9,-0.230253,-0.627248,0.744005
97,-0.217467,-0.63631,0.740147
97.1,-0.204569,-0.644808,0.736461
97.2,-0.191569,-0.652746,0.732956
97.3,-0.178477,-0.660126,0.729643
97.4,-0.165301,-0.666953,0.726532
97.5,-0.15205,-0.673229,0.723632
97.6,-0.138732,-0.678957,0.720951
97.7,-0.125354,-0.684141,0.718497
97.8,-0.111923,-0.688783,0.716276
97.9,-0.0984466,-0.692887,0.714294
98,-0.0849303,-0.696455,0.712557
98.1,-0.0713804,-0.69949,0.711069
98.2,-0.0578027,-0.701993,0.709835
98.3,-0.0442029,-0.703966,0.708857
98.4,-0.0305863,-0.705411,0.708138
98.5,-0.0169582,-0.706329,0.707681
98.6,-0.00332379,-0.70672,0.707486
98.7,0.0103119,-0.706585,0.707553
98.8,0.0239437,-0.705923,0.707884
98.9,0.0375665,-0.704735,0.708476
99,0.0511751,-0.703019,0.709328
99.1,0.0647642,-0.700774,0.710438
99.2,0.0783282,-0.697998,0.711803
99.3,0.0918616,-0.69469,0.71342
99.4,0.105358,-0.690847,0.715283
99.5,0.118812,-0.686467,0.717389
99.6,0.132217,-0.681547,0.719731
99.7,0.145565,-0.676084,0.722303
99.8,0.158849,-0.670075,0.725098
99.9,0.172063,-0.663517,0.728107
